url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,phishing
116,3,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0
258,4,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0
330,6,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0
98,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4,6,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97,4,7,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,4,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74,4,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,4,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73,4,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,4,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,4,6,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,4,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,4,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,4,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,4,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71,4,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,4,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,5,0,0,3,1,3,0,2,0,0,0,0,12,0,0,0,0,0
73,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3,0,1,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0
62,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,0,2,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0
72,2,0,1,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0
92,4,0,0,3,1,3,0,2,0,0,0,0,0,0,0,0,1,0
87,4,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0
97,2,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
90,3,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2,0,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0
131,2,1,0,6,0,0,0,2,0,0,0,0,12,0,0,0,0,0
88,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3,0,0,3,1,3,0,2,0,0,0,0,1,0,0,0,0,0
63,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
63,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0
64,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0
59,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
57,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
55,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
100,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,7,0
57,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0
54,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,3,0,0,3,1,2,0,1,0,0,0,0,2,0,0,0,2,0
75,3,0,0,3,1,2,0,1,0,0,0,0,4,0,0,0,0,0
58,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0
61,3,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0
61,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,2,0
85,3,0,0,3,1,2,0,1,0,0,0,0,4,0,0,0,0,0
57,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,2,0
80,3,0,0,3,1,2,0,1,0,0,0,0,3,0,0,0,0,0
77,3,0,0,3,1,2,0,1,0,0,0,0,2,0,0,0,0,0
65,3,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,3,0
106,3,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0
78,3,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0
65,3,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0
75,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0
61,3,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
65,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
138,2,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
134,2,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3,1,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
171,4,1,0,5,1,1,0,0,0,0,0,0,6,4,0,0,0,0
75,4,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
133,3,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,4,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,4,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,4,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,4,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,4,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,3,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
91,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,3,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
84,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2,4,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
55,3,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0
90,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4,0,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
93,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0
59,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3,0,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
81,3,0,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
166,3,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,3,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,3,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,2,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,4,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,4,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,4,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67,4,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,4,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,2,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3,0,1,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0
75,2,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,4,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
34,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
98,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
80,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
99,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0
75,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
90,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0
82,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
91,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
95,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
84,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0
73,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
70,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
96,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0
83,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
71,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
92,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
78,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
81,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
80,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0
74,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
79,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
88,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
85,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
76,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
86,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
80,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
81,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
77,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
88,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
74,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0
90,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
69,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0
94,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
90,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
91,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
84,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
117,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0
104,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
102,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
143,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0
62,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
111,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0
101,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
90,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
93,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
87,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
86,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
68,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
83,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
79,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
93,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0
98,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0
57,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
92,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
106,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0
84,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
83,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
79,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
100,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
99,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
87,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
88,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0
69,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
72,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
88,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0
89,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0
82,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
76,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
68,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
73,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
66,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
358,2,0,0,3,1,3,0,3,0,0,0,0,0,0,0,0,11,0
101,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
115,3,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,4,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
136,2,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
83,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,2,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0
77,3,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101,3,2,0,6,0,0,0,0,0,0,0,0,4,0,0,0,1,0
90,3,2,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0
112,3,2,0,6,0,0,0,0,0,0,0,0,6,0,0,0,1,0
87,3,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0
100,3,2,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0
109,3,4,0,6,0,0,0,0,0,0,0,0,4,0,0,0,1,0
90,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,5,4,0,9,1,10,0,9,0,0,0,0,0,0,0,0,0,0
97,2,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4,1,0,3,1,2,0,1,0,0,0,0,0,0,0,0,3,0
64,3,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,4,0,0,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0
83,3,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0
83,3,0,1,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0
84,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4,0,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0
86,4,0,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0
77,3,0,1,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0
76,3,0,1,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0
125,4,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0
79,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
87,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,6,1,0,8,1,34,0,34,0,0,0,0,2,0,0,0,14,0
650,6,1,0,8,1,34,0,34,0,0,0,0,2,0,0,0,14,0
342,7,0,0,5,1,11,0,10,0,0,0,0,3,0,0,0,13,0
83,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,0
147,4,4,2,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0
67,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3,0,0,3,1,4,0,3,0,0,0,0,0,0,0,0,3,0
127,3,0,0,3,1,4,0,3,0,0,0,0,0,0,0,0,6,0
136,5,0,0,3,1,4,0,3,0,0,0,0,0,0,0,0,7,0
106,3,0,0,3,1,4,0,3,0,0,0,0,0,0,0,0,2,0
160,2,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3,0,0,4,1,3,0,2,0,0,0,0,0,0,0,0,2,0
178,3,7,1,3,1,5,0,4,0,0,0,0,0,0,0,0,0,0
70,2,0,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
67,4,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
